anger,fear,joy,sadness,analytical,confident,tentative,negative,positive,rotx,roty,rotz,width,length,height,hue,lightness,opacity,gloss
1,0,0,1,0,0,1,0,0,217,205,315,2,58,80,40,87,27,0
0,1,0,0,1,0,0,1,0,229,18,193,67,71,23,118,94,68,1
0,0,1,0,0,1,0,0,1,51,26,71,76,19,69,114,70,26,1
1,0,0,1,0,0,1,0,0,57,132,296,11,59,77,193,94,9,1
0,1,0,0,1,0,0,1,0,349,94,230,32,14,19,65,55,32,1
0,0,1,0,0,1,0,0,1,15,199,54,32,42,50,222,65,52,0
1,0,0,1,0,0,1,0,0,165,3,106,14,7,73,0,89,40,1
0,1,0,0,1,0,0,1,0,43,43,122,55,84,55,206,75,89,1
0,0,1,0,0,1,0,0,1,45,351,314,2,26,0,187,63,100,0
1,0,0,1,0,0,1,0,0,69,133,133,23,70,52,46,83,45,1
0,1,0,0,1,0,0,1,0,127,159,264,74,84,87,245,55,92,0
0,0,1,0,0,1,0,0,1,314,99,126,80,0,63,106,74,79,1
1,0,0,1,0,0,1,0,0,91,283,44,16,84,0,246,53,30,0
0,1,0,0,1,0,0,1,0,150,323,354,47,12,85,161,95,39,1
0,0,1,0,0,1,0,0,1,141,314,8,47,34,12,236,99,6,1
1,0,0,1,0,0,1,0,0,131,183,78,43,73,3,37,95,38,0
0,1,0,0,1,0,0,1,0,339,195,242,1,24,10,169,97,25,0
0,0,1,0,0,1,0,0,1,339,315,346,91,79,85,23,84,94,1
1,0,0,1,0,0,1,0,0,12,236,48,50,28,34,7,53,21,1
0,1,0,0,1,0,0,1,0,100,100,104,74,41,30,68,60,31,0
0,0,1,0,0,1,0,0,1,331,245,349,41,59,100,49,60,69,0
1,0,0,1,0,0,1,0,0,298,19,307,32,72,78,203,87,30,0
0,1,0,0,1,0,0,1,0,357,257,38,62,93,33,167,50,82,1
0,0,1,0,0,1,0,0,1,299,318,234,92,88,27,0,91,12,1
1,0,0,1,0,0,1,0,0,33,112,78,32,51,4,137,78,5,0
0,1,0,0,1,0,0,1,0,249,334,187,30,39,66,191,89,73,1
0,0,1,0,0,1,0,0,1,55,354,91,9,99,63,228,88,47,1
1,0,0,1,0,0,1,0,0,138,175,206,9,72,41,180,72,78,1
0,1,0,0,1,0,0,1,0,342,218,124,70,58,56,168,53,0,0
0,0,1,0,0,1,0,0,1,272,134,159,94,95,96,110,60,90,0
1,0,0,1,0,0,1,0,0,85,295,115,2,68,59,117,74,80,1
0,1,0,0,1,0,0,1,0,244,230,317,8,4,14,147,55,99,1
0,0,1,0,0,1,0,0,1,131,87,156,80,63,90,182,53,24,1
1,0,0,1,0,0,1,0,0,82,79,65,52,32,42,59,86,30,0
0,1,0,0,1,0,0,1,0,217,282,171,62,62,49,223,90,6,1
0,0,1,0,0,1,0,0,1,183,109,161,36,92,5,153,88,35,0
1,0,0,1,0,0,1,0,0,343,251,326,93,46,93,42,73,32,1
0,1,0,0,1,0,0,1,0,316,71,238,25,15,94,134,57,12,1
0,0,1,0,0,1,0,0,1,241,22,34,25,13,44,124,94,18,1
1,0,0,1,0,0,1,0,0,149,51,108,18,99,24,117,59,43,1
0,1,0,0,1,0,0,1,0,292,8,66,94,9,11,61,58,96,1
0,0,1,0,0,1,0,0,1,146,221,241,65,5,50,88,62,78,0
1,0,0,1,0,0,1,0,0,119,124,206,69,100,83,221,50,49,1
0,1,0,0,1,0,0,1,0,76,48,95,53,31,79,156,94,61,0
0,0,1,0,0,1,0,0,1,146,91,255,69,30,93,174,81,8,0
1,0,0,1,0,0,1,0,0,137,148,96,59,72,64,135,76,20,0
0,1,0,0,1,0,0,1,0,215,45,135,82,24,67,169,76,42,0
0,0,1,0,0,1,0,0,1,81,27,223,36,1,77,11,97,86,0
1,0,0,1,0,0,1,0,0,355,246,141,76,23,16,237,93,30,1
0,1,0,0,1,0,0,1,0,212,338,320,91,68,59,103,57,89,1
0,0,1,0,0,1,0,0,1,182,88,213,79,10,45,206,91,81,0
1,0,0,1,0,0,1,0,0,244,264,340,39,13,93,6,80,30,0
0,1,0,0,1,0,0,1,0,177,5,214,69,33,69,38,99,64,1
0,0,1,0,0,1,0,0,1,32,322,199,63,39,81,109,100,90,1
1,0,0,1,0,0,1,0,0,338,349,2,98,25,77,82,74,93,1
0,1,0,0,1,0,0,1,0,39,214,88,34,21,4,198,100,48,1
0,0,1,0,0,1,0,0,1,168,344,249,31,99,17,155,62,19,1
1,0,0,1,0,0,1,0,0,245,152,347,1,20,4,188,67,47,1
0,1,0,0,1,0,0,1,0,238,15,221,89,16,9,132,67,73,0
0,0,1,0,0,1,0,0,1,172,117,175,0,3,74,16,56,96,1
1,0,0,1,0,0,1,0,0,293,239,31,18,23,69,209,85,4,0
0,1,0,0,1,0,0,1,0,83,75,74,7,90,20,11,83,1,1
0,0,1,0,0,1,0,0,1,90,356,32,11,4,59,176,79,35,0
1,0,0,1,0,0,1,0,0,141,345,290,15,27,11,203,64,47,1
0,1,0,0,1,0,0,1,0,229,222,155,74,91,45,3,55,31,1
0,0,1,0,0,1,0,0,1,42,297,188,56,45,83,90,80,38,1
1,0,0,1,0,0,1,0,0,37,112,133,35,33,23,158,83,67,0
0,1,0,0,1,0,0,1,0,25,272,33,28,45,40,213,82,75,1
0,0,1,0,0,1,0,0,1,192,130,86,45,45,47,10,56,94,1
1,0,0,1,0,0,1,0,0,325,73,273,48,62,90,174,84,61,0
0,1,0,0,1,0,0,1,0,314,177,349,70,29,82,116,68,23,0
0,0,1,0,0,1,0,0,1,207,210,26,98,67,72,218,76,85,0
1,0,0,1,0,0,1,0,0,323,89,1,31,45,85,210,68,93,0
0,1,0,0,1,0,0,1,0,239,153,81,40,68,79,84,67,62,0
0,0,1,0,0,1,0,0,1,11,101,26,98,33,67,108,92,68,1
1,0,0,1,0,0,1,0,0,189,75,266,24,3,9,112,89,58,1
0,1,0,0,1,0,0,1,0,278,147,356,77,62,82,208,74,59,0
0,0,1,0,0,1,0,0,1,209,108,83,81,19,16,71,55,36,0
1,0,0,1,0,0,1,0,0,76,138,283,1,38,55,5,80,65,0
0,1,0,0,1,0,0,1,0,219,242,257,90,86,66,131,90,10,0
0,0,1,0,0,1,0,0,1,269,44,252,76,37,47,206,71,96,0
1,0,0,1,0,0,1,0,0,289,157,281,43,77,50,233,90,93,0
0,1,0,0,1,0,0,1,0,44,213,3,83,29,8,250,82,20,0
0,0,1,0,0,1,0,0,1,77,128,92,38,37,36,230,92,8,1
1,0,0,1,0,0,1,0,0,94,127,326,55,5,31,132,59,32,1
0,1,0,0,1,0,0,1,0,106,240,343,78,36,57,179,84,4,1
0,0,1,0,0,1,0,0,1,229,71,281,15,84,79,59,78,32,0
1,0,0,1,0,0,1,0,0,7,303,196,92,50,53,9,83,54,0
0,1,0,0,1,0,0,1,0,128,70,229,92,69,15,26,97,40,1
0,0,1,0,0,1,0,0,1,31,184,9,23,54,98,97,61,35,0
1,0,0,1,0,0,1,0,0,215,350,229,2,39,82,187,79,78,1
0,1,0,0,1,0,0,1,0,193,331,111,13,80,73,223,76,18,1
0,0,1,0,0,1,0,0,1,221,55,162,46,6,45,159,97,94,0
1,0,0,1,0,0,1,0,0,78,212,208,9,40,45,211,52,12,0
0,1,0,0,1,0,0,1,0,181,325,271,93,68,97,151,71,15,0
0,0,1,0,0,1,0,0,1,199,166,119,59,8,7,127,59,6,1
1,0,0,1,0,0,1,0,0,226,127,155,33,67,60,22,63,24,1
0,1,0,0,1,0,0,1,0,290,131,292,45,54,91,41,54,50,1
0,0,1,0,0,1,0,0,1,344,291,113,77,30,59,108,99,35,0
1,0,0,1,0,0,1,0,0,326,348,277,47,13,24,98,77,39,0
0,1,0,0,1,0,0,1,0,249,62,42,72,35,88,83,84,96,0
0,0,1,0,0,1,0,0,1,299,240,290,91,94,89,141,96,82,0
1,0,0,1,0,0,1,0,0,84,26,127,69,12,67,86,60,18,1
0,1,0,0,1,0,0,1,0,52,208,92,17,33,79,249,61,56,0
0,0,1,0,0,1,0,0,1,318,169,245,64,70,30,90,60,21,1
1,0,0,1,0,0,1,0,0,247,279,243,93,37,17,195,75,29,0
0,1,0,0,1,0,0,1,0,323,336,337,24,31,13,45,73,84,0
0,0,1,0,0,1,0,0,1,202,191,142,100,52,32,251,83,91,1
1,0,0,1,0,0,1,0,0,342,56,3,96,80,27,93,69,61,1
0,1,0,0,1,0,0,1,0,340,251,139,43,7,58,228,96,19,0
0,0,1,0,0,1,0,0,1,189,140,61,23,37,8,223,64,47,0
1,0,0,1,0,0,1,0,0,174,228,197,15,22,50,224,68,31,0
0,1,0,0,1,0,0,1,0,209,316,148,61,6,52,184,64,19,0
0,0,1,0,0,1,0,0,1,235,139,235,85,34,97,116,57,62,0
1,0,0,1,0,0,1,0,0,64,27,346,22,80,74,251,78,87,1
0,1,0,0,1,0,0,1,0,333,111,310,25,66,12,23,78,26,0
0,0,1,0,0,1,0,0,1,269,173,291,33,58,9,130,90,2,1
1,0,0,1,0,0,1,0,0,68,131,115,34,1,69,203,59,17,1
0,1,0,0,1,0,0,1,0,29,193,263,34,50,5,89,65,39,1
0,0,1,0,0,1,0,0,1,159,148,357,47,71,8,201,84,10,0
1,0,0,1,0,0,1,0,0,290,96,22,18,93,93,99,94,1,0
0,1,0,0,1,0,0,1,0,273,40,242,54,25,59,217,82,21,1
0,0,1,0,0,1,0,0,1,132,301,277,37,29,20,237,71,15,1
1,0,0,1,0,0,1,0,0,199,177,165,98,23,31,119,63,4,0
0,1,0,0,1,0,0,1,0,341,90,66,68,16,7,111,86,12,1
0,0,1,0,0,1,0,0,1,287,34,148,34,65,17,81,62,52,1
1,0,0,1,0,0,1,0,0,162,342,319,51,62,59,128,63,28,1
0,1,0,0,1,0,0,1,0,41,310,87,83,27,47,84,62,84,1
0,0,1,0,0,1,0,0,1,137,81,235,8,3,73,143,100,9,0
1,0,0,1,0,0,1,0,0,293,32,124,66,21,86,190,90,52,0
0,1,0,0,1,0,0,1,0,263,37,90,68,39,78,236,76,69,0
0,0,1,0,0,1,0,0,1,345,19,38,46,30,4,247,63,2,1
1,0,0,1,0,0,1,0,0,132,42,3,92,72,23,8,87,91,0
0,1,0,0,1,0,0,1,0,265,243,194,27,87,29,79,57,4,1
0,0,1,0,0,1,0,0,1,310,13,86,95,89,23,254,89,51,1
1,0,0,1,0,0,1,0,0,109,257,65,98,95,58,251,85,86,0
0,1,0,0,1,0,0,1,0,301,299,80,69,8,39,49,63,0,0
0,0,1,0,0,1,0,0,1,139,163,52,84,9,72,237,84,52,0
1,0,0,1,0,0,1,0,0,285,110,12,58,35,6,210,91,78,1
0,1,0,0,1,0,0,1,0,290,13,144,44,86,34,34,100,51,0
0,0,1,0,0,1,0,0,1,309,310,15,16,11,91,75,62,35,0
1,0,0,1,0,0,1,0,0,206,194,116,35,43,46,203,70,80,1
0,1,0,0,1,0,0,1,0,54,275,196,1,6,72,213,90,38,1
0,0,1,0,0,1,0,0,1,214,49,275,85,52,6,212,83,41,0
1,0,0,1,0,0,1,0,0,227,16,253,19,62,24,178,93,94,0
0,1,0,0,1,0,0,1,0,56,139,99,3,0,30,194,100,63,1
0,0,1,0,0,1,0,0,1,86,312,313,57,78,95,21,57,72,1
1,0,0,1,0,0,1,0,0,86,227,328,0,93,33,59,74,1,0
0,1,0,0,1,0,0,1,0,29,26,316,6,28,84,94,53,12,1
0,0,1,0,0,1,0,0,1,218,282,20,60,76,37,146,57,86,0
1,0,0,1,0,0,1,0,0,62,265,90,55,57,83,174,87,46,0
0,1,0,0,1,0,0,1,0,171,273,9,74,95,70,168,93,81,1
0,0,1,0,0,1,0,0,1,107,313,264,36,82,60,189,50,81,1
1,0,0,1,0,0,1,0,0,283,75,254,34,65,83,193,68,22,1
0,1,0,0,1,0,0,1,0,70,281,330,41,13,0,118,82,44,1
0,0,1,0,0,1,0,0,1,145,34,344,51,91,98,199,86,42,1
1,0,0,1,0,0,1,0,0,100,199,111,32,97,47,113,64,67,0
0,1,0,0,1,0,0,1,0,40,114,26,56,98,22,214,63,5,1
0,0,1,0,0,1,0,0,1,83,84,221,76,35,23,10,61,12,0
1,0,0,1,0,0,1,0,0,18,291,111,21,26,91,233,86,21,0
0,1,0,0,1,0,0,1,0,171,146,62,39,87,14,121,77,33,0
0,0,1,0,0,1,0,0,1,298,173,69,71,79,81,131,87,54,1
1,0,0,1,0,0,1,0,0,30,81,41,22,85,96,87,90,59,0
0,1,0,0,1,0,0,1,0,136,304,175,59,90,23,171,82,21,0
0,0,1,0,0,1,0,0,1,210,76,180,59,74,5,125,96,50,1
1,0,0,1,0,0,1,0,0,292,263,323,74,95,52,219,83,66,1
0,1,0,0,1,0,0,1,0,186,269,22,72,98,83,191,60,56,0
0,0,1,0,0,1,0,0,1,123,97,271,23,48,91,111,68,22,0
1,0,0,1,0,0,1,0,0,341,139,109,64,46,81,218,74,24,0
0,1,0,0,1,0,0,1,0,110,132,98,97,88,67,167,73,68,0
0,0,1,0,0,1,0,0,1,223,194,284,18,8,19,172,86,73,0
1,0,0,1,0,0,1,0,0,31,71,326,47,34,88,124,78,49,1
0,1,0,0,1,0,0,1,0,238,211,181,99,10,3,18,78,73,1
0,0,1,0,0,1,0,0,1,303,280,315,40,37,60,227,95,89,1
1,0,0,1,0,0,1,0,0,196,356,266,65,76,93,40,62,53,0
0,1,0,0,1,0,0,1,0,85,85,250,74,27,26,244,59,66,0
0,0,1,0,0,1,0,0,1,61,274,328,20,73,31,211,87,71,0
1,0,0,1,0,0,1,0,0,360,267,175,25,75,55,165,69,26,1
0,1,0,0,1,0,0,1,0,206,10,49,44,71,39,176,50,79,0
0,0,1,0,0,1,0,0,1,332,248,315,51,27,34,142,67,88,0
1,0,0,1,0,0,1,0,0,281,103,13,13,2,91,197,62,9,0
0,1,0,0,1,0,0,1,0,310,194,60,81,88,1,244,85,95,1
0,0,1,0,0,1,0,0,1,13,175,135,30,86,16,247,92,47,0
1,0,0,1,0,0,1,0,0,194,305,187,67,43,92,187,96,11,1
0,1,0,0,1,0,0,1,0,333,140,281,69,68,1,160,80,43,0
0,0,1,0,0,1,0,0,1,205,280,140,47,99,5,179,81,83,0
1,0,0,1,0,0,1,0,0,137,166,138,51,82,66,205,78,83,1
0,1,0,0,1,0,0,1,0,37,307,183,47,85,21,211,94,52,1
0,0,1,0,0,1,0,0,1,192,354,237,27,100,59,221,51,16,1
1,0,0,1,0,0,1,0,0,33,246,79,88,94,38,50,68,62,1
0,1,0,0,1,0,0,1,0,294,63,350,43,58,6,162,79,84,1
0,0,1,0,0,1,0,0,1,266,207,9,13,42,100,249,78,22,1
1,0,0,1,0,0,1,0,0,10,9,127,68,91,1,102,51,1,0
0,1,0,0,1,0,0,1,0,13,3,39,57,8,20,20,91,2,0
0,0,1,0,0,1,0,0,1,296,50,226,44,95,87,103,92,74,1
1,0,0,1,0,0,1,0,0,33,333,165,93,97,50,185,69,68,0
0,1,0,0,1,0,0,1,0,304,255,221,95,73,88,90,99,32,1
0,0,1,0,0,1,0,0,1,145,140,44,75,96,23,205,85,88,0
1,0,0,1,0,0,1,0,0,215,214,323,0,43,62,191,57,83,1
0,1,0,0,1,0,0,1,0,143,250,170,37,47,91,186,66,87,0
0,0,1,0,0,1,0,0,1,112,358,176,55,22,31,227,72,74,0
1,0,0,1,0,0,1,0,0,100,38,157,61,85,71,128,70,28,0
0,1,0,0,1,0,0,1,0,71,352,250,24,93,7,107,70,53,0
0,0,1,0,0,1,0,0,1,175,330,274,0,33,59,110,89,75,0
1,0,0,1,0,0,1,0,0,357,229,28,34,3,60,128,91,81,1
0,1,0,0,1,0,0,1,0,257,302,190,5,77,17,221,64,0,1
0,0,1,0,0,1,0,0,1,283,227,137,64,60,29,223,73,76,1
1,0,0,1,0,0,1,0,0,104,55,270,43,5,65,120,55,48,0
0,1,0,0,1,0,0,1,0,79,125,211,89,27,71,251,69,55,1
0,0,1,0,0,1,0,0,1,193,301,274,12,44,47,134,94,29,1
1,0,0,1,0,0,1,0,0,298,338,197,55,71,12,223,62,29,0
0,1,0,0,1,0,0,1,0,94,317,193,16,10,51,79,62,70,1
0,0,1,0,0,1,0,0,1,268,212,201,19,31,48,105,61,88,0
1,0,0,1,0,0,1,0,0,141,126,354,66,55,20,147,64,8,1
0,1,0,0,1,0,0,1,0,229,335,203,45,90,36,164,91,84,0
0,0,1,0,0,1,0,0,1,260,102,156,95,73,19,165,85,41,1
1,0,0,1,0,0,1,0,0,289,151,209,49,53,73,59,61,16,0
0,1,0,0,1,0,0,1,0,42,350,126,7,10,90,11,100,81,0
0,0,1,0,0,1,0,0,1,285,267,29,47,96,90,216,94,90,0
1,0,0,1,0,0,1,0,0,114,167,308,75,96,15,119,69,20,1
0,1,0,0,1,0,0,1,0,326,332,231,95,86,92,89,75,88,1
0,0,1,0,0,1,0,0,1,143,198,301,8,73,5,159,82,96,1
1,0,0,1,0,0,1,0,0,147,127,180,27,33,46,65,67,7,0
0,1,0,0,1,0,0,1,0,229,352,220,39,58,39,192,72,99,0
0,0,1,0,0,1,0,0,1,336,350,189,77,16,61,192,85,44,0
1,0,0,1,0,0,1,0,0,276,46,267,40,40,46,82,91,32,0
0,1,0,0,1,0,0,1,0,66,278,105,10,4,78,125,80,17,1
0,0,1,0,0,1,0,0,1,221,357,131,63,36,22,147,95,97,1
1,0,0,1,0,0,1,0,0,277,201,147,39,98,13,216,64,82,1
0,1,0,0,1,0,0,1,0,97,60,46,16,56,95,192,89,92,0
0,0,1,0,0,1,0,0,1,122,60,309,3,91,72,134,76,48,1
1,0,0,1,0,0,1,0,0,148,118,269,56,90,94,205,54,50,1
0,1,0,0,1,0,0,1,0,356,145,269,6,50,24,16,51,49,1
0,0,1,0,0,1,0,0,1,132,271,98,6,58,42,38,89,72,1
1,0,0,1,0,0,1,0,0,135,177,63,8,81,32,19,93,4,0
0,1,0,0,1,0,0,1,0,156,232,173,10,24,31,133,81,100,0
0,0,1,0,0,1,0,0,1,136,117,56,29,41,34,198,67,65,1
1,0,0,1,0,0,1,0,0,121,125,32,36,28,9,201,61,83,0
0,1,0,0,1,0,0,1,0,219,294,53,57,31,95,42,69,0,1
0,0,1,0,0,1,0,0,1,185,301,2,33,70,8,75,56,57,1
1,0,0,1,0,0,1,0,0,144,277,297,5,30,59,200,99,18,0
0,1,0,0,1,0,0,1,0,7,272,10,6,41,85,26,100,0,1
0,0,1,0,0,1,0,0,1,356,316,321,23,14,15,48,73,82,1
1,0,0,1,0,0,1,0,0,186,211,98,75,47,42,116,60,92,1
0,1,0,0,1,0,0,1,0,193,303,90,36,69,1,232,88,45,1
0,0,1,0,0,1,0,0,1,239,207,46,100,16,85,160,70,37,1
1,0,0,1,0,0,1,0,0,215,163,272,28,47,66,10,83,68,1
0,1,0,0,1,0,0,1,0,138,234,274,87,28,32,231,84,50,1
0,0,1,0,0,1,0,0,1,269,170,319,45,100,8,61,51,91,1
1,0,0,1,0,0,1,0,0,215,203,245,77,45,33,247,93,66,0
0,1,0,0,1,0,0,1,0,217,230,349,25,32,59,139,95,71,1
0,0,1,0,0,1,0,0,1,34,360,121,14,74,51,91,99,58,1
1,0,0,1,0,0,1,0,0,340,221,101,81,45,30,178,99,13,0
0,1,0,0,1,0,0,1,0,222,198,186,25,78,32,246,79,64,0
0,0,1,0,0,1,0,0,1,32,220,41,46,23,95,119,58,93,0
1,0,0,1,0,0,1,0,0,67,190,82,82,92,16,162,99,38,0
0,1,0,0,1,0,0,1,0,111,337,334,53,55,76,102,74,88,1
0,0,1,0,0,1,0,0,1,118,189,23,48,82,87,198,73,23,1
1,0,0,1,0,0,1,0,0,154,88,236,80,74,63,20,67,17,0
0,1,0,0,1,0,0,1,0,41,146,90,44,73,21,45,77,31,0
0,0,1,0,0,1,0,0,1,356,41,297,33,75,24,64,75,44,0
1,0,0,1,0,0,1,0,0,40,251,26,58,25,84,200,59,28,0
0,1,0,0,1,0,0,1,0,101,238,279,1,75,47,207,90,13,0
0,0,1,0,0,1,0,0,1,131,142,163,19,34,71,31,86,37,1
1,0,0,1,0,0,1,0,0,98,230,69,33,64,30,187,62,35,1
0,1,0,0,1,0,0,1,0,16,336,157,35,70,100,21,70,25,0
0,0,1,0,0,1,0,0,1,148,14,238,57,25,9,63,91,86,1
1,0,0,1,0,0,1,0,0,40,288,161,30,83,68,23,76,92,1
0,1,0,0,1,0,0,1,0,351,357,168,14,90,23,197,59,26,1
0,0,1,0,0,1,0,0,1,316,33,210,6,57,64,230,69,90,1
1,0,0,1,0,0,1,0,0,246,338,78,12,9,15,6,67,84,1
0,1,0,0,1,0,0,1,0,28,259,33,91,73,71,68,59,27,1
0,0,1,0,0,1,0,0,1,11,102,291,35,31,37,207,81,44,1
1,0,0,1,0,0,1,0,0,36,56,266,79,35,2,94,99,49,1
0,1,0,0,1,0,0,1,0,194,339,307,18,45,19,179,89,88,1
0,0,1,0,0,1,0,0,1,218,131,210,66,67,13,148,51,9,0
1,0,0,1,0,0,1,0,0,316,227,342,57,48,100,231,83,64,1
0,1,0,0,1,0,0,1,0,110,350,276,84,89,64,3,90,35,0
0,0,1,0,0,1,0,0,1,110,260,235,94,32,16,212,95,13,0
1,0,0,1,0,0,1,0,0,357,43,253,32,17,26,118,82,16,1
0,1,0,0,1,0,0,1,0,67,353,62,21,31,64,218,57,40,1
0,0,1,0,0,1,0,0,1,48,224,122,99,28,99,183,92,21,1
1,0,0,1,0,0,1,0,0,111,182,272,3,49,85,194,99,9,1
0,1,0,0,1,0,0,1,0,328,315,264,34,10,75,58,53,77,0
0,0,1,0,0,1,0,0,1,316,290,176,10,48,1,197,97,97,1
1,0,0,1,0,0,1,0,0,271,64,4,46,59,13,29,59,37,0
0,1,0,0,1,0,0,1,0,268,145,72,27,10,48,169,65,17,0
0,0,1,0,0,1,0,0,1,355,314,175,15,100,31,15,63,6,1
1,0,0,1,0,0,1,0,0,95,262,318,75,77,52,131,88,63,0
0,1,0,0,1,0,0,1,0,51,220,29,41,70,75,47,88,1,0
0,0,1,0,0,1,0,0,1,227,142,299,28,34,43,100,70,40,1
1,0,0,1,0,0,1,0,0,268,13,360,48,72,72,138,51,76,0
0,1,0,0,1,0,0,1,0,92,34,272,15,61,0,170,75,15,0
0,0,1,0,0,1,0,0,1,122,47,80,97,55,78,55,89,37,0
1,0,0,1,0,0,1,0,0,358,194,42,14,36,5,162,65,91,1
0,1,0,0,1,0,0,1,0,269,84,258,52,39,66,220,59,58,0
0,0,1,0,0,1,0,0,1,97,217,30,20,88,58,132,67,83,0
1,0,0,1,0,0,1,0,0,220,51,214,26,67,20,121,96,25,0
0,1,0,0,1,0,0,1,0,213,175,319,74,62,79,148,84,18,0
0,0,1,0,0,1,0,0,1,28,138,129,21,76,84,33,80,63,0
1,0,0,1,0,0,1,0,0,172,93,355,82,39,15,161,75,89,0
0,1,0,0,1,0,0,1,0,212,82,152,8,78,32,175,50,46,0
0,0,1,0,0,1,0,0,1,47,237,7,42,80,20,33,95,35,0
1,0,0,1,0,0,1,0,0,128,293,103,19,6,12,181,89,11,0
0,1,0,0,1,0,0,1,0,181,137,220,73,75,2,18,86,94,0
0,0,1,0,0,1,0,0,1,204,142,64,15,50,66,206,88,20,0
1,0,0,1,0,0,1,0,0,327,52,57,34,26,73,70,63,61,0
0,1,0,0,1,0,0,1,0,16,147,303,24,8,87,18,63,62,1
0,0,1,0,0,1,0,0,1,152,306,73,27,64,95,112,72,19,1
1,0,0,1,0,0,1,0,0,182,269,14,56,43,73,185,95,23,1
0,1,0,0,1,0,0,1,0,89,351,100,97,19,6,183,79,7,1
0,0,1,0,0,1,0,0,1,85,113,30,16,9,11,148,81,16,1
1,0,0,1,0,0,1,0,0,120,191,105,21,69,81,20,74,71,0
0,1,0,0,1,0,0,1,0,312,160,277,68,7,82,48,82,50,0
0,0,1,0,0,1,0,0,1,347,174,311,44,74,37,93,58,22,1
1,0,0,1,0,0,1,0,0,315,50,125,9,64,48,88,84,2,1
0,1,0,0,1,0,0,1,0,65,232,213,82,14,1,175,50,95,1
0,0,1,0,0,1,0,0,1,327,226,2,84,90,84,189,99,50,1
1,0,0,1,0,0,1,0,0,68,140,352,1,74,100,147,54,71,0
0,1,0,0,1,0,0,1,0,65,157,65,14,6,66,171,89,69,1
0,0,1,0,0,1,0,0,1,314,295,88,23,46,18,159,69,33,0
1,0,0,1,0,0,1,0,0,36,97,274,59,46,86,101,81,53,0
0,1,0,0,1,0,0,1,0,268,190,89,1,60,96,85,60,22,1
0,0,1,0,0,1,0,0,1,69,118,266,24,49,63,139,54,56,0
1,0,0,1,0,0,1,0,0,316,281,149,60,95,21,252,83,8,0
0,1,0,0,1,0,0,1,0,31,286,17,51,39,70,157,95,27,1
0,0,1,0,0,1,0,0,1,9,159,55,80,86,25,162,96,64,0
1,0,0,1,0,0,1,0,0,102,280,356,62,17,61,93,97,57,1
0,1,0,0,1,0,0,1,0,238,341,26,68,29,80,51,56,22,0
0,0,1,0,0,1,0,0,1,312,103,247,59,94,58,93,54,68,1
1,0,0,1,0,0,1,0,0,37,241,178,72,64,4,130,94,9,0
0,1,0,0,1,0,0,1,0,53,313,345,36,35,54,94,63,35,1
0,0,1,0,0,1,0,0,1,125,212,31,41,41,80,142,99,51,1
1,0,0,1,0,0,1,0,0,58,276,297,13,28,2,50,91,65,0
0,1,0,0,1,0,0,1,0,116,37,79,51,42,55,250,88,18,1
0,0,1,0,0,1,0,0,1,340,348,322,52,95,85,42,62,72,1
1,0,0,1,0,0,1,0,0,311,347,100,21,79,70,185,85,95,0
0,1,0,0,1,0,0,1,0,112,321,15,22,97,76,225,58,75,0
0,0,1,0,0,1,0,0,1,53,300,345,18,71,28,34,75,78,1
1,0,0,1,0,0,1,0,0,56,85,118,47,29,81,143,79,75,0
0,1,0,0,1,0,0,1,0,275,193,100,32,94,63,150,56,12,0
0,0,1,0,0,1,0,0,1,241,293,299,41,11,68,118,66,30,0
1,0,0,1,0,0,1,0,0,217,198,274,21,3,4,104,80,99,0
0,1,0,0,1,0,0,1,0,133,148,17,75,64,40,224,59,35,1
0,0,1,0,0,1,0,0,1,217,131,115,69,89,78,68,84,96,1
1,0,0,1,0,0,1,0,0,89,272,283,14,26,86,174,52,85,1
0,1,0,0,1,0,0,1,0,240,69,219,11,19,3,155,58,43,1
0,0,1,0,0,1,0,0,1,100,355,122,71,94,16,66,75,3,0
1,0,0,1,0,0,1,0,0,150,298,41,89,15,55,62,56,42,1
0,1,0,0,1,0,0,1,0,89,322,57,92,98,95,45,78,78,1
0,0,1,0,0,1,0,0,1,214,104,37,21,95,5,19,69,30,1
1,0,0,1,0,0,1,0,0,55,135,101,98,66,86,173,58,35,1
0,1,0,0,1,0,0,1,0,138,50,25,23,57,46,253,51,48,1
0,0,1,0,0,1,0,0,1,64,311,82,85,63,1,107,84,65,0
1,0,0,1,0,0,1,0,0,327,149,245,6,69,60,164,74,38,1
0,1,0,0,1,0,0,1,0,185,220,170,91,37,96,251,75,78,1
0,0,1,0,0,1,0,0,1,109,175,326,19,79,49,44,58,52,1
1,0,0,1,0,0,1,0,0,177,28,204,71,83,7,12,86,92,1
0,1,0,0,1,0,0,1,0,51,127,135,6,91,59,159,97,49,1
0,0,1,0,0,1,0,0,1,324,100,117,57,35,66,224,89,93,1
1,0,0,1,0,0,1,0,0,274,64,250,61,2,86,223,79,97,0
0,1,0,0,1,0,0,1,0,18,181,155,69,18,96,19,78,84,1
0,0,1,0,0,1,0,0,1,58,259,305,85,19,95,63,69,94,0
1,0,0,1,0,0,1,0,0,186,125,347,25,65,42,172,94,35,1
0,1,0,0,1,0,0,1,0,93,3,342,8,66,91,223,78,64,1
0,0,1,0,0,1,0,0,1,106,96,165,66,71,35,160,50,86,1
